

CPU Version Time (ms): 0.127000	
 150, 150 
 165, 165 
 200, 200 
 410, 410 
 663, 663 
 532, 532 
 495, 495 
 835, 835 
 708, 708 
 736, 736 
 354, 354 
 523, 523 
 388, 388 
 612, 612 
 591, 591 
 459, 459 
 435, 435 
 186, 186 
 647, 647 
 407, 407 
 251, 251 
 230, 230 
 595, 595 
 627, 627 
 392, 392 
 96, 96 
 555, 555 
 827, 827 
 550, 550 
 790, 790 
 439, 439 
 749, 749 
 445, 445 
 100, 100 
 731, 731 
 695, 695 
 410, 410 
 360, 360 
 70, 70 
 682, 682 
 451, 451 
 363, 363 
 557, 557 
 858, 858 
 620, 620 
 265, 265 
 462, 462 
 527, 527 
 409, 409 
 461, 461 
 516, 516 
 694, 694 
 264, 264 
 578, 578 
 455, 455 
 285, 285 
 365, 365 
 403, 403 
 356, 356 
 310, 310 
 683, 683 
 430, 430 
 297, 297 
 332, 332 
 561, 561 
 501, 501 
 725, 725 
 722, 722 
 490, 490 
 486, 486 
 632, 632 
 135, 135 
 512, 512 
 442, 442 
 200, 200 
 901, 901 
 524, 524 
 369, 369 
 541, 541 
 409, 409 
 584, 584 
 153, 153 
 305, 305 
 580, 580 
 467, 467 
 421, 421 
 797, 797 
 464, 464 
 535, 535 
 448, 448 
 555, 555 
 618, 618 
 512, 512 
 174, 174 
 293, 293 
 572, 572 
 519, 519 
 132, 132 
 375, 375 
 581, 581 
 552, 552 
 540, 540 
 309, 309 
 766, 766 
 97, 97 
 420, 420 
 630, 630 
 454, 454 
 533, 533 
 632, 632 
 131, 131 
 561, 561 
 417, 417 
 358, 358 
 452, 452 
 608, 608 
 368, 368 
 556, 556 
 280, 280 
 165, 165 
 624, 624 
 473, 473 
 642, 642 
 487, 487 
 740, 740 
 602, 602 
 261, 261 
 318, 318 
 467, 467 
 601, 601 
 321, 321 
 298, 298 
 441, 441 
 373, 373 
 773, 773 
 314, 314 
 366, 366 
 635, 635 
 653, 653 
 400, 400 
 704, 704 
 795, 795 
 624, 624 
 695, 695 
 522, 522 
 617, 617 
 488, 488 
 321, 321 
 236, 236 
 439, 439 
 551, 551 
 431, 431 
 532, 532 
 457, 457 
 303, 303 
 443, 443 
 389, 389 
 457, 457 
 167, 167 
 294, 294 
 494, 494 
 307, 307 
 431, 431 
 261, 261 
 503, 503 
 814, 814 
 195, 195 
 420, 420 
 371, 371 
 589, 589 
 535, 535 
 603, 603 
 327, 327 
 650, 650 
 217, 217 
 160, 160 
 148, 148 
 155, 155 
 684, 684 
 460, 460 
 366, 366 
 591, 591 
 615, 615 
 215, 215 
 652, 652 
 352, 352 
 326, 326 
 457, 457 
 834, 834 
 119, 119 
 173, 173 
 576, 576 
 674, 674 
 40, 40 
 408, 408 
 275, 275 
 669, 669 
 612, 612 
 364, 364 
 666, 666 
 395, 395 
 344, 344 
 553, 553 
 600, 600 
 789, 789 
 385, 385 
 666, 666 
 324, 324 
 450, 450 
 666, 666 
 657, 657 
 682, 682 
 374, 374 
 514, 514 
 277, 277 
 478, 478 
 764, 764 
 859, 859 
 162, 162 
 560, 560 
 576, 576 
 590, 590 
 596, 596 
 407, 407 
 608, 608 
 548, 548 
 510, 510 
 656, 656 
 396, 396 
 798, 798 
 365, 365 
 289, 289 
 190, 190 
 71, 71 
 557, 557 
 400, 400 
 323, 323 
 352, 352 
 417, 417 
 417, 417 
 635, 635 
 282, 282 
 552, 552 
 532, 532 
 684, 684 
 433, 433 
 673, 673 
 802, 802 
 268, 268 
 712, 712 
 624, 624 
 270, 270 
 251, 251 
 776, 776 
 374, 374 
 647, 647 
 621, 621 
 460, 460 
 418, 418 
 632, 632 
 321, 321 
 150, 150 
 552, 552 
 313, 313 
 832, 832 
 390, 390 
 909, 909 
 324, 324 
 700, 700 
 390, 390 
 568, 568 
 451, 451 
 582, 582 
 490, 490 
 701, 701 
 555, 555 
 534, 534 
 404, 404 
 431, 431 
 508, 508 
 273, 273 
 117, 117 
 710, 710 
 615, 615 
 472, 472 
 243, 243 
 75, 75 
 223, 223 
 601, 601 
 731, 731 
 284, 284 
 155, 155 
 371, 371 
 334, 334 
 617, 617 
 721, 721 
 89, 89 
 239, 239 
 379, 379 
 619, 619 
 493, 493 
 749, 749 
 548, 548 
 300, 300 
 723, 723 
 450, 450 
 272, 272 
 530, 530 
 718, 718 
 503, 503 
 528, 528 
 378, 378 
 646, 646 
 134, 134 
 311, 311 
 879, 879 
 546, 546 
 279, 279 
 408, 408 
 265, 265 
 399, 399 
 492, 492 
 459, 459 
 797, 797 
 541, 541 
 319, 319 
 710, 710 
 91, 91 
 585, 585 
 161, 161 
 402, 402 
 467, 467 
 174, 174 
 885, 885 
 616, 616 
 275, 275 
 233, 233 
 370, 370 
 658, 658 
 385, 385 
 738, 738 
 644, 644 
 86, 86 
 816, 816 
 588, 588 
 685, 685 
 64, 64 
 309, 309 
 343, 343 
 451, 451 
 60, 60 
 606, 606 
 673, 673 
 621, 621 
 415, 415 
 374, 374 
 545, 545 
 168, 168 
 314, 314 
 612, 612 
 371, 371 
 325, 325 
 233, 233 
 253, 253 
 353, 353 
 724, 724 
 631, 631 
 334, 334 
 739, 739 
 552, 552 
 675, 675 
 548, 548 
 150, 150 
 675, 675 
 500, 500 
 806, 806 
 220, 220 
 224, 224 
 455, 455 
 482, 482 
 108, 108 
 218, 218 
 457, 457 
 254, 254 
 170, 170 
 683, 683 
 171, 171 
 407, 407 
 492, 492 
 359, 359 
 661, 661 
 829, 829 
 690, 690 
 627, 627 
 242, 242 
 582, 582 
 333, 333 
 286, 286 
 669, 669 
 476, 476 
 539, 539 
 352, 352 
 329, 329 
 291, 291 
 714, 714 
 394, 394 
 698, 698 
 270, 270 
 567, 567 
 258, 258 
 190, 190 
 433, 433 
 576, 576 
 466, 466 
 578, 578 
 335, 335 
 320, 320 
 336, 336 
 371, 371 
 473, 473 
 258, 258 
 191, 191 
 420, 420 
 462, 462 
 408, 408 
 404, 404 
 436, 436 
 818, 818 
 624, 624 
 649, 649 
 353, 353 
 430, 430 
 299, 299 
 329, 329 
 449, 449 
 402, 402 
 597, 597 
 396, 396 
 170, 170 
 420, 420 
 528, 528 
 550, 550 
 274, 274 
 565, 565 
 443, 443 
 252, 252 
 55, 55 
 319, 319 
 846, 846 
 282, 282 
 120, 120 
 417, 417 
 237, 237 
 438, 438 
 551, 551 
 590, 590 
 414, 414 
 524, 524 
 358, 358 
 436, 436 
 224, 224 
 392, 392 
 538, 538 
 323, 323 
 798, 798 
 378, 378 
 883, 883 
 596, 596 
 479, 479 
 626, 626 
 480, 480 
 754, 754 
 424, 424 
 266, 266 
 378, 378 
 445, 445 
 166, 166 
 562, 562 
 319, 319 
 659, 659 
 747, 747 
 320, 320 
 799, 799 
 105, 105 
 630, 630 
 497, 497 
 492, 492 
 849, 849 
 396, 396 
 312, 312 
 248, 248 
 468, 468 
 441, 441 
 735, 735 
 312, 312 
 566, 566 
 250, 250 
 385, 385 
 291, 291 
 686, 686 
 865, 865 
 380, 380 
 175, 175 
 500, 500 
 153, 153 
 294, 294 
 216, 216 
 818, 818 
 481, 481 
 262, 262 
 278, 278 
 530, 530 
 80, 80 
 49, 49 
 397, 397 
 494, 494 
 791, 791 
 329, 329 
 368, 368 
 380, 380 
 461, 461 
 574, 574 
 238, 238 
 76, 76 
 706, 706 
 564, 564 
 646, 646 
 810, 810 
 524, 524 
 244, 244 
 118, 118 
 520, 520 
 94, 94 
 354, 354 
 510, 510 
 578, 578 
 281, 281 
 85, 85 
 248, 248 
 475, 475 
 508, 508 
 222, 222 
 553, 553 
 312, 312 
 395, 395 
 820, 820 
 255, 255 
 77, 77 
 481, 481 
 545, 545 
 77, 77 
 126, 126 
 732, 732 
 209, 209 
 582, 582 
 278, 278 
 727, 727 
 647, 647 
 375, 375 
 552, 552 
 488, 488 
 391, 391 
 174, 174 
 525, 525 
 496, 496 
 559, 559 
 674, 674 
 286, 286 
 376, 376 
 492, 492 
 355, 355 
 590, 590 
 510, 510 
 540, 540 
 227, 227 
 366, 366 
 846, 846 
 57, 57 
 398, 398 
 194, 194 
 706, 706 
 660, 660 
 759, 759 
 679, 679 
 221, 221 
 557, 557 
 909, 909 
 286, 286 
 304, 304 
 391, 391 
 731, 731 
 778, 778 
 517, 517 
 144, 144 
 181, 181 
 220, 220 
 306, 306 
 141, 141 
 583, 583 
 584, 584 
 603, 603 
 277, 277 
 440, 440 
 440, 440 
 292, 292 
 242, 242 
 650, 650 
 658, 658 
 707, 707 
 313, 313 
 220, 220 
 219, 219 
 396, 396 
 791, 791 
 44, 44 
 298, 298 
 738, 738 
 359, 359 
 296, 296 
 309, 309 
 604, 604 
 632, 632 
 227, 227 
 357, 357 
 325, 325 
 788, 788 
 510, 510 
 309, 309 
 252, 252 
 522, 522 
 241, 241 
 423, 423 
 180, 180 
 741, 741 
 706, 706 
 495, 495 
 222, 222 
 561, 561 
 812, 812 
 236, 236 
 510, 510 
 514, 514 
 519, 519 
 371, 371 
 491, 491 
 533, 533 
 687, 687 
 348, 348 
 313, 313 
 509, 509 
 849, 849 
 506, 506 
 109, 109 
 835, 835 
 785, 785 
 283, 283 
 172, 172 
 562, 562 
 834, 834 
 766, 766 
 469, 469 
 143, 143 
 323, 323 
 293, 293 
 258, 258 
 548, 548 
 746, 746 
 556, 556 
 529, 529 
 203, 203 
 192, 192 
 464, 464 
 385, 385 
 195, 195 
 601, 601 
 566, 566 
 316, 316 
 505, 505 
 441, 441 
 579, 579 
 417, 417 
 677, 677 
 659, 659 
 482, 482 
 231, 231 
 91, 91 
 449, 449 
 461, 461 
 765, 765 
 818, 818 
 852, 852 
 435, 435 
 132, 132 
 799, 799 
 361, 361 
 535, 535 
 579, 579 
 544, 544 
 336, 336 
 555, 555 
 698, 698 
 552, 552 
 385, 385 
 320, 320 
 727, 727 
 304, 304 
 599, 599 
 249, 249 
 379, 379 
 255, 255 
 354, 354 
 519, 519 
 649, 649 
 329, 329 
 219, 219 
 572, 572 
 566, 566 
 632, 632 
 324, 324 
 837, 837 
 144, 144 
 619, 619 
 264, 264 
 316, 316 
 340, 340 
 107, 107 
 525, 525 
 601, 601 
 88, 88 
 296, 296 
 441, 441 
 164, 164 
 581, 581 
 579, 579 
 500, 500 
 227, 227 
 116, 116 
 316, 316 
 540, 540 
 405, 405 
 741, 741 
 785, 785 
 169, 169 
 464, 464 
 293, 293 
 187, 187 
 444, 444 
 318, 318 
 337, 337 
 382, 382 
 51, 51 
 838, 838 
 156, 156 
 177, 177 
 297, 297 
 467, 467 
 698, 698 
 740, 740 
 118, 118 
 453, 453 
 538, 538 
 858, 858 
 771, 771 
 224, 224 
 362, 362 
 560, 560 
 319, 319 
 176, 176 
 458, 458 
 385, 385 
 816, 816 
 764, 764 
 496, 496 
 753, 753 
 123, 123 
 456, 456 
 273, 273 
 364, 364 
 530, 530 
 538, 538 
 431, 431 
 300, 300 
 446, 446 
 291, 291 
 427, 427 
 561, 561 
 291, 291 
 843, 843 
 578, 578 
 531, 531 
 267, 267 
 311, 311 
 453, 453 
 702, 702 
 201, 201 
 442, 442 
 351, 351 
 49, 49 
 542, 542 
 376, 376 
 558, 558 
 250, 250 
 399, 399 
 197, 197 
 372, 372 
 579, 579 
 283, 283 
 345, 345 
 775, 775 
 597, 597 
 546, 546 
 312, 312 
 625, 625 
 246, 246 
 228, 228 
 821, 821 
 324, 324 
 59, 59 
 434, 434 
 445, 445 
 356, 356 
 336, 336 
 495, 495 
 722, 722 
 837, 837 
 663, 663 
 67, 67 
 421, 421 
 443, 443 
 697, 697 
 595, 595 
 613, 613 
 757, 757 
 368, 368 
 205, 205 
 683, 683 
 298, 298 
 123, 123 
 517, 517 
 626, 626 
 296, 296 
 73, 73 
 729, 729 
 616, 616 
 282, 282 
 600, 600 
 409, 409 
 211, 211 
 353, 353 
 858, 858 
 304, 304 
 399, 399 
 571, 571 
 508, 508 
 293, 293 
 371, 371 
 93, 93 
 326, 326 
 389, 389 
 531, 531 
 731, 731 
 633, 633 
 744, 744 
 645, 645 
 391, 391 
 571, 571 
 19, 19 
 357, 357 
 607, 607 
 340, 340 
 238, 238 
 587, 587 
 542, 542 
 320, 320 
 715, 715 
 573, 573 
 859, 859 
 273, 273 
 580, 580 
 655, 655 
 264, 264 
 441, 441 
 490, 490 
 443, 443 
 612, 612 
 57, 57 
 793, 793 
 523, 523 
 148, 148 
 456, 456 
 517, 517 
 852, 852 
 474, 474 
 315, 315 
 475, 475 
 469, 469 
 263, 263 
 380, 380 
 357, 357 
 290, 290 
 387, 387 
 503, 503 
 321, 321 
 397, 397 
 400, 400 
 400, 400 
 700, 700 
 442, 442 
 317, 317 
 536, 536 
 787, 787 
 482, 482 
 392, 392 
 699, 699 
 458, 458 
 766, 766 
 707, 707 
 198, 198 
 704, 704 
 535, 535 
 493, 493 
 749, 749 
 277, 277 
 117, 117 
 617, 617 
 363, 363 
 262, 262 
 180, 180 
 532, 532 
 731, 731 
 715, 715 
 330, 330 
 661, 661 
 132, 132 
 694, 694 
 861, 861 
 491, 491 
 445, 445 
 704, 704 
 625, 625 
 379, 379 
 337, 337 
 482, 482 
 673, 673 
 321, 321 
 260, 260 
 344, 344 
 561, 561 
 382, 382 
 209, 209 
 389, 389 
 658, 658 
 564, 564 
 504, 504 
 265, 265 
 320, 320 
 117, 117 
 493, 493 
 116, 116 
 485, 485 
 85, 85 
 404, 404 
 334, 334 
 188, 188 
 481, 481 
 209, 209 
 494, 494 
 591, 591 
 314, 314 
 699, 699 
 184, 184 
 410, 410 
 782, 782 
 332, 332 
 342, 342 
 110, 110 
 794, 794 
 32, 32 
 653, 653 
 292, 292 
 625, 625 
 177, 177 
 54, 54 
 431, 431 
 320, 320 
 158, 158 
 142, 142 
 378, 378 
 33, 33 
 647, 647 
 380, 380 
 711, 711 
 756, 756 
 272, 272 
 631, 631 
 834, 834 
 144, 144 
 575, 575 
 711, 711 
 475, 475 
 244, 244 
 376, 376 
 759, 759 
 476, 476 
 632, 632 
 467, 467 
 123, 123 
 566, 566 
 777, 777 
 614, 614 
 791, 791 
 605, 605 
 317, 317 
 923, 923 
 436, 436 
 274, 274 
 540, 540 
 483, 483 
 429, 429 
 551, 551 
 384, 384 
 374, 374 
 821, 821 
 597, 597 
 417, 417 
 524, 524 
 678, 678 
 286, 286 
 416, 416 
 755, 755 
 605, 605 
 476, 476 
 503, 503 
 519, 519 
 294, 294 
 246, 246 
 136, 136 
 651, 651 
 361, 361 
 212, 212 
 676, 676 
 271, 271 
 462, 462 
 766, 766 
 249, 249 
 746, 746 
 245, 245 
 796, 796 
 471, 471 
 142, 142 
 344, 344 
 143, 143 
 754, 754 
 714, 714 
 97, 97 
 844, 844 
 515, 515 
 403, 403 
 361, 361 
 301, 301 
 450, 450 
 232, 232 
 539, 539 
 382, 382 
 468, 468 
 549, 549 
 525, 525 
 105, 105 
 424, 424 
 515, 515 
 557, 557 
 907, 907 
 334, 334 
 460, 460 
 368, 368 
 637, 637 
 801, 801 
 340, 340 
 616, 616 
 639, 639 
 419, 419 
 415, 415 
 323, 323 
 467, 467 
 668, 668 
 345, 345 
 105, 105 
 486, 486 
 469, 469 
 341, 341 
 649, 649 
 321, 321 
 694, 694 
 696, 696 
 357, 357 
 695, 695 
 231, 231 
 222, 222 
 245, 245 
 280, 280 
 508, 508 
 720, 720 
 217, 217 
 732, 732 
 292, 292 
 767, 767 
 388, 388 
 492, 492 
 907, 907 
 542, 542 
 455, 455 
 513, 513 
 787, 787 
 650, 650 
 779, 779 
 342, 342 
 661, 661 
 417, 417 
 222, 222 
 421, 421 
 463, 463 
 447, 447 
 618, 618 
 404, 404 
 577, 577 
 316, 316 
 549, 549 
 590, 590 
 312, 312 
 502, 502 
 550, 550 
 425, 425 
 874, 874 
 230, 230 
 202, 202 
 174, 174 
 386, 386 
 838, 838 
 565, 565 
 474, 474 
 630, 630 
 84, 84 
 238, 238 
 497, 497 
 612, 612 
 780, 780 
 461, 461 
 370, 370 
 331, 331 
 359, 359 
 194, 194 
 319, 319 
 867, 867 
 535, 535 
 186, 186 
 403, 403 
 370, 370 
 714, 714 
 719, 719 
 329, 329 
 216, 216 
 426, 426 
 453, 453 
 371, 371 
 682, 682 
 477, 477 
 660, 660 
 351, 351 
 388, 388 
 8, 8 
 518, 518 
 841, 841 
 519, 519 
 354, 354 
 309, 309 
 634, 634 
 754, 754 
 495, 495 
 535, 535 
 530, 530 
 461, 461 
 529, 529 
 158, 158 
 237, 237 
 731, 731 
 550, 550 
 469, 469 
 99, 99 
 418, 418 
 433, 433 
 456, 456 
 796, 796 
 395, 395 
 390, 390 
 128, 128 
 661, 661 
 607, 607 
 253, 253 
 210, 210 
 622, 622 
 438, 438 
 320, 320 
 208, 208 
 577, 577 
 758, 758 
 616, 616 
 439, 439 
 445, 445 
 715, 715 
 733, 733 
 594, 594 
 285, 285 
 721, 721 
 574, 574 
 263, 263 
 563, 563 
 338, 338 
 455, 455 
 831, 831 
 615, 615 
 605, 605 
 367, 367 
 468, 468 
 609, 609 
 434, 434 
 610, 610 
 290, 290 
 702, 702 
 607, 607 
 198, 198 
 678, 678 
 195, 195 
 446, 446 
 341, 341 
 566, 566 
 327, 327 
 746, 746 
 425, 425 
 260, 260 
 534, 534 
 588, 588 
 565, 565 
 252, 252 
 503, 503 
 302, 302 
 244, 244 
 710, 710 
 214, 214 
 343, 343 
 271, 271 
 816, 816 
 518, 518 
 364, 364 
 438, 438 
 279, 279 
 482, 482 
 589, 589 
 611, 611 
 78, 78 
 303, 303 
 381, 381 
 778, 778 
 629, 629 
 383, 383 
 547, 547 
 527, 527 
 375, 375 
 304, 304 
 629, 629 
 454, 454 
 533, 533 
 308, 308 
 184, 184 
 573, 573 
 377, 377 
 203, 203 
 745, 745 
 243, 243 
 115, 115 
 537, 537 
 82, 82 
 355, 355 
 592, 592 
 166, 166 
 663, 663 
 356, 356 
 282, 282 
 630, 630 
 527, 527 
 522, 522 
 480, 480 
 869, 869 
 553, 553 
 757, 757 
 340, 340 
 458, 458 
 571, 571 
 404, 404 
 688, 688 
 606, 606 
 191, 191 
 40, 40 
 446, 446 
 538, 538 
 645, 645 
 634, 634 
 706, 706 
 288, 288 
 445, 445 
 669, 669 
 323, 323 
 546, 546 
 435, 435 
 408, 408 
 274, 274 
 171, 171 
 631, 631 
 486, 486 
 746, 746 
 267, 267 
 513, 513 
 491, 491 
 324, 324 
 777, 777 
 582, 582 
 226, 226 
 841, 841 
 672, 672 
 571, 571 
 300, 300 
 643, 643 
 690, 690 
 672, 672 
 507, 507 
 776, 776 
 246, 246 
 90, 90 
 480, 480 
 819, 819 
 178, 178 
 613, 613 
 564, 564 
 574, 574 
 754, 754 
 431, 431 
 829, 829 
 254, 254 
 429, 429 
 649, 649 
 504, 504 
 130, 130 
 601, 601 
 557, 557 
 850, 850 
 305, 305 
 0, 0 
 623, 623 
 737, 737 
 461, 461 
 254, 254 
 574, 574 
 219, 219 
 240, 240 
 41, 41 
 569, 569 
 687, 687 
 249, 249 
 188, 188 
 206, 206 
 607, 607 
 646, 646 
 550, 550 
 199, 199 
 323, 323 
 235, 235 
 517, 517 
 222, 222 
 490, 490 
 636, 636 
 413, 413 
 388, 388 
 707, 707 
 640, 640 
 238, 238 
 514, 514 
 709, 709 
 488, 488 
 613, 613 
 617, 617 
 787, 787 
 253, 253 
 566, 566 
 761, 761 
 457, 457 
 365, 365 
 392, 392 
 603, 603 
 434, 434 
 308, 308 
 551, 551 
 642, 642 
 454, 454 
 461, 461 
 437, 437 
 335, 335 
 267, 267 
 404, 404 
 359, 359 
 848, 848 
 435, 435 
 687, 687 
 424, 424 
 614, 614 
 294, 294 
 298, 298 
 558, 558 
 522, 522 
 512, 512 
 360, 360 
 693, 693 
 320, 320 
 446, 446 
 875, 875 
 351, 351 
 436, 436 
 575, 575 
 80, 80 
 661, 661 
 340, 340 
 537, 537 
 740, 740 
 233, 233 
 322, 322 
 646, 646 
 580, 580 
 658, 658 
 630, 630 
 758, 758 
 239, 239 
 209, 209 
 834, 834 
 819, 819 
 242, 242 
 607, 607 
 806, 806 
 731, 731 
 437, 437 
 399, 399 
 299, 299 
 445, 445 
 488, 488 
 374, 374 
 166, 166 
 665, 665 
 474, 474 
 481, 481 
 306, 306 
 461, 461 
 440, 440 
 855, 855 
 547, 547 
 248, 248 
 262, 262 
 314, 314 
 711, 711 
 551, 551 
 136, 136 
 616, 616 
 219, 219 
 252, 252 
 624, 624 
 457, 457 
 393, 393 
 557, 557 
 478, 478 
 752, 752 
 507, 507 
 474, 474 
 530, 530 
 432, 432 
 829, 829 
 685, 685 
 450, 450 
 413, 413 
 566, 566 
 776, 776 
 792, 792 
 168, 168 
 343, 343 
 769, 769 
 510, 510 
 502, 502 
 765, 765 
 338, 338 
 257, 257 
 724, 724 
 376, 376 
 764, 764 
 596, 596 
 276, 276 
 872, 872 
 728, 728 
 327, 327 
 520, 520 
 612, 612 
 441, 441 
 429, 429 
 550, 550 
 461, 461 
 608, 608 
 467, 467 
 377, 377 
 266, 266 
 571, 571 
 477, 477 
 504, 504 
 328, 328 
 251, 251 
 569, 569 
 571, 571 
 825, 825 
 727, 727 
 426, 426 
 270, 270 
 85, 85 
 725, 725 
 608, 608 
 393, 393 
 550, 550 
 673, 673 
 605, 605 
 695, 695 
 365, 365 
 352, 352 
 665, 665 
 560, 560 
 505, 505 
 240, 240 
 487, 487 
 768, 768 
 237, 237 
 276, 276 
 584, 584 
 251, 251 
 624, 624 
 552, 552 
 585, 585 
 213, 213 
 171, 171 
 604, 604 
 73, 73 
 541, 541 
 835, 835 
 453, 453 
 631, 631 
 523, 523 
 353, 353 
 781, 781 
 267, 267 
 390, 390 
 739, 739 
 585, 585 
 275, 275 
 54, 54 
 402, 402 
 560, 560 
